start-geopoint,_start-geopoint_latitude,_start-geopoint_longitude,_start-geopoint_altitude,_start-geopoint_precision,Region_faci,Facility_id4,gps,_gps_latitude,_gps_longitude,_gps_altitude,_gps_precision
,,,,,6,2,12.9375153 39.5166611 2475.1 4.828,12.9375153,39.5166611,2475.1,4.828
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
13.6397778 39.1724107 0.0 3099.999,13.6397778,39.1724107,0,3099.999,6,4,13.6383842 39.1757424 2613.3 4.263,13.6383842,39.1757424,2613.3,4.263
13.6397778 39.1724107 0.0 3099.999,13.6397778,39.1724107,0,3099.999,6,4,13.6383816 39.1758444 2614.6 3.9,13.6383816,39.1758444,2614.6,3.9
,,,,,6,4,13.6383741 39.1758267 2615.9 3.94,13.6383741,39.1758267,2615.9,3.94
,,,,,6,4,13.638825 39.1740433 2634.4 5.0,13.638825,39.1740433,2634.4,5
13.6397778 39.1724107 0.0 3099.999,13.6397778,39.1724107,0,3099.999,6,4,13.63889 39.1739442 2635.2 4.98,13.63889,39.1739442,2635.2,4.98
13.6397778 39.1724107 0.0 3099.999,13.6397778,39.1724107,0,3099.999,6,4,13.6389411 39.1740911 2634.7 4.983,13.6389411,39.1740911,2634.7,4.983
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.0383883 39.0660317 1997.9 5.0,14.0383883,39.0660317,1997.9,5
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.0384592 39.0661079 1988.0 4.966,14.0384592,39.0661079,1988,4.966
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.0384749 39.0661067 1988.1 4.8,14.0384749,39.0661067,1988.1,4.8
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.0388966 39.0652017 1988.9 4.916,14.0388966,39.0652017,1988.9,4.916
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.0386724 39.0657223 1988.8 5.0,14.0386724,39.0657223,1988.8,5
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.0384759 39.0658029 1988.7 4.971,14.0384759,39.0658029,1988.7,4.971
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.038475 39.0661117 1988.2 4.8,14.038475,39.0661117,1988.2,4.8
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.038405 39.06608 1988.3 4.7,14.038405,39.06608,1988.3,4.7
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.0384232 39.0660751 1988.3 4.7,14.0384232,39.0660751,1988.3,4.7
12.9371168 39.517321 0.0 2299.999,12.9371168,39.517321,0,2299.999,6,2,12.9375435 39.5166107 2460.2 4.88,12.9375435,39.5166107,2460.2,4.88
12.9374666 39.5166806 2468.7999999999997 5.597,12.9374666,39.5166806,2468.8,5.597,6,2,12.9375099 39.5166654 2456.2999999999997 4.4,12.9375099,39.5166654,2456.3,4.4
12.9374077 39.5157046 0.0 300.0,12.9374077,39.5157046,0,300,6,2,12.9374234 39.5166571 2480.5 4.966,12.9374234,39.5166571,2480.5,4.966
14.3087319 38.1746321 0.0 3000.0,14.3087319,38.1746321,0,3000,6,8,14.3090379 38.1766979 1835.1999999999998 5.0,14.3090379,38.1766979,1835.2,5
14.3090483 38.1767183 1836.3999999999999 68.36,14.3090483,38.1767183,1836.4,68.36,6,8,14.309215 38.1767996 1826.6999999999998 4.933,14.309215,38.1767996,1826.7,4.933
14.3076925 38.1769425 0.0 800.0,14.3076925,38.1769425,0,800,6,8,14.3090911 38.1767291 1837.8999999999999 4.82,14.3090911,38.1767291,1837.9,4.82
14.3076925 38.1769425 1837.8999999999999 800.0,14.3076925,38.1769425,1837.9,800,6,8,14.3091193 38.1769143 1803.6999999999998 4.983,14.3091193,38.1769143,1803.7,4.983
14.3090655 38.1768474 1829.8999999999999 5.116,14.3090655,38.1768474,1829.9,5.116,6,8,14.3090281 38.1767599 1821.3999999999999 4.907,14.3090281,38.1767599,1821.4,4.907
14.3087319 38.1746321 0.0 3000.0,14.3087319,38.1746321,0,3000,6,8,14.3090684 38.1766977 1873.1 4.866,14.3090684,38.1766977,1873.1,4.866
14.3084549 38.1768277 1820.1999999999998 488.706,14.3084549,38.1768277,1820.2,488.706,6,8,14.3091327 38.1767744 1818.6999999999998 4.875,14.3091327,38.1767744,1818.7,4.875
14.3087319 38.1746321 0.0 3000.0,14.3087319,38.1746321,0,3000,6,8,14.3091032 38.17665 1818.6999999999998 5.0,14.3091032,38.17665,1818.7,5
,,,,,6,8,14.3090264 38.1768208 1828.3999999999999 5.0,14.3090264,38.1768208,1828.4,5
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999
12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999,6,3,12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999
12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999,6,3,12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
,,,,,6,1,13.2409771 39.5206116 2095.2 4.58,13.2409771,39.5206116,2095.2,4.58
,,,,,6,1,13.2410957 39.5204668 2082.2 4.88,13.2410957,39.5204668,2082.2,4.88
,,,,,6,1,13.241173 39.5203892 2076.1 4.86,13.241173,39.5203892,2076.1,4.86
,,,,,6,1,13.2410727 39.5204356 2068.8 4.833,13.2410727,39.5204356,2068.8,4.833
,,,,,6,1,13.2410795 39.5204434 2066.5 4.92,13.2410795,39.5204434,2066.5,4.92
,,,,,6,1,13.2412197 39.5204026 2110.5 4.9,13.2412197,39.5204026,2110.5,4.9
,,,,,6,1,13.2412605 39.5203383 2090.3 4.8,13.2412605,39.5203383,2090.3,4.8
,,,,,6,1,13.2412099 39.5202608 2082.4 5.0,13.2412099,39.5202608,2082.4,5
13.2018216 39.5195838 0.0 699.999,13.2018216,39.5195838,0,699.999,6,1,13.24124 39.520365 2099.0 4.5,13.24124,39.520365,2099,4.5
13.2467338 39.5221698 0.0 2200.0,13.2467338,39.5221698,0,2200,6,1,13.2411937 39.5203944 2090.3 4.36,13.2411937,39.5203944,2090.3,4.36
13.2467338 39.5221698 2090.3 2200.0,13.2467338,39.5221698,2090.3,2200,6,1,13.2411876 39.5204046 2081.9 4.671,13.2411876,39.5204046,2081.9,4.671
13.2399405 39.5200391 1965.3 11.72,13.2399405,39.5200391,1965.3,11.72,6,1,13.2410918 39.5204259 2070.2 4.6,13.2410918,39.5204259,2070.2,4.6
13.2413821 39.5206638 2074.4 3.157,13.2413821,39.5206638,2074.4,3.157,6,1,13.2413689 39.5205922 2085.4 4.133,13.2413689,39.5205922,2085.4,4.133
13.2412154 39.5202707 2089.2 5.4,13.2412154,39.5202707,2089.2,5.4,6,1,13.2412054 39.520378 2104.5 4.94,13.2412054,39.520378,2104.5,4.94
,,,,,6,1,13.241252 39.5203512 2085.4 4.1,13.241252,39.5203512,2085.4,4.1
13.2467338 39.5221698 2079.3 2200.0,13.2467338,39.5221698,2079.3,2200,6,1,13.2410974 39.5204416 2107.1 4.75,13.2410974,39.5204416,2107.1,4.75
,,,,,6,1,13.2412187 39.5203714 2077.6 4.75,13.2412187,39.5203714,2077.6,4.75
,,,,,6,1,13.2412477 39.520325 2079.5 4.68,13.2412477,39.520325,2079.5,4.68
,,,,,6,1,13.2412277 39.5203631 2079.0 4.966,13.2412277,39.5203631,2079,4.966
13.2413133 39.52024 2069.3 8.3,13.2413133,39.52024,2069.3,8.3,6,1,13.241161 39.5203363 2086.6 3.234,13.241161,39.5203363,2086.6,3.234
13.2410862 39.5204263 2087.1 1.7,13.2410862,39.5204263,2087.1,1.7,6,1,13.2411583 39.5204197 2091.3 3.28,13.2411583,39.5204197,2091.3,3.28
13.2467338 39.5221698 2091.3 2200.0,13.2467338,39.5221698,2091.3,2200,6,1,13.2411624 39.5204464 2088.3 3.1,13.2411624,39.5204464,2088.3,3.1
13.2412484 39.520484 2104.5 17.466,13.2412484,39.520484,2104.5,17.466,6,1,13.241248 39.5203914 2093.5 4.42,13.241248,39.5203914,2093.5,4.42
13.2374296 39.515058 2093.5 2500.0,13.2374296,39.515058,2093.5,2500,6,1,13.2411398 39.5204253 2085.7 3.485,13.2411398,39.5204253,2085.7,3.485
,,,,,6,9,14.1056968 38.4549254 1915.7 5.0,14.1056968,38.4549254,1915.7,5
13.8635593 39.7377203 0.0 2599.999,13.8635593,39.7377203,0,2599.999,6,5,13.8646281 39.7381418 2646.6 4.833,13.8646281,39.7381418,2646.6,4.833
12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999,6,3,12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999
12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999,6,3,12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999
12.7976275 39.6471391 0.0 200.0,12.7976275,39.6471391,0,200,6,3,12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999
12.799245 39.6468159 1796.0 8.48,12.799245,39.6468159,1796,8.48,6,3,12.7978078 39.6477843 1791.5 2900.0,12.7978078,39.6477843,1791.5,2900
12.7991439 39.6468718 1791.5 973.519,12.7991439,39.6468718,1791.5,973.519,6,3,12.79921 39.6468267 1791.5 1413.714,12.79921,39.6468267,1791.5,1413.714
12.7990781 39.6468653 1776.2 10.66,12.7990781,39.6468653,1776.2,10.66,6,3,12.7989219 39.6481068 1776.2 300.0,12.7989219,39.6481068,1776.2,300
12.7976211 39.6471391 0.0 200.0,12.7976211,39.6471391,0,200,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999
12.7970443 39.6471391 0.0 1899.999,12.7970443,39.6471391,0,1899.999,6,3,12.7976303 39.6471391 0.0 200.0,12.7976303,39.6471391,0,200
12.79921 39.6468267 1791.5 1587.618,12.79921,39.6468267,1791.5,1587.618,6,3,12.797688 39.6468165 1791.5 1700.0,12.797688,39.6468165,1791.5,1700
13.8657087 39.7357876 0.0 100.0,13.8657087,39.7357876,0,100,6,5,13.8648329 39.7383694 2679.3999999999996 4.283,13.8648329,39.7383694,2679.4,4.283
13.8635593 39.7377203 0.0 2599.999,13.8635593,39.7377203,0,2599.999,6,5,13.8648131 39.738366 2679.3999999999996 4.9,13.8648131,39.738366,2679.4,4.9
13.8635593 39.7377203 0.0 2599.999,13.8635593,39.7377203,0,2599.999,6,5,13.8649298 39.7382873 2679.2 4.94,13.8649298,39.7382873,2679.2,4.94
13.8644067 39.7381779 2731.3999999999996 11.625,13.8644067,39.7381779,2731.4,11.625,6,5,13.8649529 39.7383013 2679.6 4.84,13.8649529,39.7383013,2679.6,4.84
13.864795 39.7382917 2678.2 1116.564,13.864795,39.7382917,2678.2,1116.564,6,5,13.8928286 39.6802346 2723.2 3.987,13.8928286,39.6802346,2723.2,3.987
13.8635593 39.7377203 0.0 2599.999,13.8635593,39.7377203,0,2599.999,6,5,13.864641 39.7381008 2645.8999999999996 5.0,13.864641,39.7381008,2645.9,5
13.864795 39.7382917 2678.2 1416.948,13.864795,39.7382917,2678.2,1416.948,6,5,13.864795 39.7382917 2678.2 1839.835,13.864795,39.7382917,2678.2,1839.835
13.864795 39.7382917 2678.2 1869.454,13.864795,39.7382917,2678.2,1869.454,6,5,13.8643381 39.7367539 0.0 2200.0,13.8643381,39.7367539,0,2200
13.8643381 39.7367539 0.0 2200.0,13.8643381,39.7367539,0,2200,6,5,13.8648378 39.7383228 2689.2999999999997 3.9,13.8648378,39.7383228,2689.3,3.9
13.8643381 39.7367539 0.0 2200.0,13.8643381,39.7367539,0,2200,6,5,13.8648405 39.7383252 2690.0 4.64,13.8648405,39.7383252,2690,4.64
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7993873 39.6468627 1767.7 571.89,12.7993873,39.6468627,1767.7,571.89,6,3,12.7993345 39.6490746 1767.7 200.0,12.7993345,39.6490746,1767.7,200
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 1767.7 1700.0,12.797688,39.6468165,1767.7,1700
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7993345 39.6490746 1767.7 200.0,12.7993345,39.6490746,1767.7,200,6,3,12.7993345 39.6490746 1767.7 200.0,12.7993345,39.6490746,1767.7,200
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.9371168 39.517321 0.0 2299.999,12.9371168,39.517321,0,2299.999,6,2,12.9375221 39.5166639 2469.5 4.2,12.9375221,39.5166639,2469.5,4.2
12.9371168 39.517321 0.0 2299.999,12.9371168,39.517321,0,2299.999,6,2,12.9374963 39.5166528 2469.2999999999997 4.931,12.9374963,39.5166528,2469.3,4.931
12.9371168 39.517321 0.0 2299.999,12.9371168,39.517321,0,2299.999,6,2,12.9375168 39.5165901 2469.1 4.8,12.9375168,39.5165901,2469.1,4.8
12.9371168 39.517321 0.0 2299.999,12.9371168,39.517321,0,2299.999,6,2,12.9375666 39.5167212 2469.2999999999997 5.083,12.9375666,39.5167212,2469.3,5.083
12.9374077 39.5157046 0.0 300.0,12.9374077,39.5157046,0,300,6,2,12.934828 39.5173204 2501.6 5.983,12.934828,39.5173204,2501.6,5.983
12.9371168 39.517321 0.0 2299.999,12.9371168,39.517321,0,2299.999,6,2,12.9346986 39.5173128 2501.6 5.9,12.9346986,39.5173128,2501.6,5.9
12.9374077 39.5157046 0.0 300.0,12.9374077,39.5157046,0,300,6,2,12.9348108 39.5172891 2501.6 6.3,12.9348108,39.5172891,2501.6,6.3
12.9371168 39.517321 0.0 2299.999,12.9371168,39.517321,0,2299.999,6,2,12.9348606 39.517321 2458.099853515625 7.619,12.9348606,39.517321,2458.099854,7.619
13.6397778 39.1724107 0.0 3099.999,13.6397778,39.1724107,0,3099.999,6,4,13.6383189 39.1756094 2614.0 4.05,13.6383189,39.1756094,2614,4.05
13.6382851 39.1750194 2405.0 10.285,13.6382851,39.1750194,2405,10.285,6,4,13.6383222 39.175662 2614.0 4.72,13.6383222,39.175662,2614,4.72
13.6397778 39.1724107 0.0 3099.999,13.6397778,39.1724107,0,3099.999,6,4,13.6382831 39.1756073 2617.7 4.842,13.6382831,39.1756073,2617.7,4.842
,,,,,6,4,13.6381536 39.1758003 2571.4 5.0,13.6381536,39.1758003,2571.4,5
13.6397778 39.1724107 0.0 3099.999,13.6397778,39.1724107,0,3099.999,6,4,13.6383971 39.1758089 2614.5 1.72,13.6383971,39.1758089,2614.5,1.72
13.6397778 39.1724107 0.0 3099.999,13.6397778,39.1724107,0,3099.999,6,4,13.6383414 39.1758134 2631.8 4.3,13.6383414,39.1758134,2631.8,4.3
13.6397778 39.1724107 0.0 3099.999,13.6397778,39.1724107,0,3099.999,6,4,13.6383852 39.1758479 2616.3 3.261,13.6383852,39.1758479,2616.3,3.261
13.6365286 39.1675347 0.0 4300.0,13.6365286,39.1675347,0,4300,6,4,13.6381536 39.1758003 2571.4 5.0,13.6381536,39.1758003,2571.4,5
13.6365286 39.1675347 0.0 4300.0,13.6365286,39.1675347,0,4300,6,4,13.6382305 39.1758565 2562.5 4.857,13.6382305,39.1758565,2562.5,4.857
,,,,,6,4,13.6381156 39.1756735 2571.3 5.0,13.6381156,39.1756735,2571.3,5
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7975683 39.6458487 0.0 300.0,12.7975683,39.6458487,0,300
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
13.2021756 39.5192606 0.0 800.0,13.2021756,39.5192606,0,800,6,1,13.2411861 39.5203757 2082.8 4.78,13.2411861,39.5203757,2082.8,4.78
13.2467338 39.5221698 2082.8 2200.0,13.2467338,39.5221698,2082.8,2200,6,1,13.2412168 39.5203682 2086.2 4.92,13.2412168,39.5203682,2086.2,4.92
13.2467338 39.5221698 0.0 2200.0,13.2467338,39.5221698,0,2200,6,1,13.2412084 39.5204374 2108.0 4.783,13.2412084,39.5204374,2108,4.783
13.2487947 39.523786 0.0 300.0,13.2487947,39.523786,0,300,6,1,13.241165 39.5203635 2063.4 4.874,13.241165,39.5203635,2063.4,4.874
13.241165 39.5203667 2063.4 68.873,13.241165,39.5203667,2063.4,68.873,6,1,13.2412633 39.5204433 2112.4 4.983,13.2412633,39.5204433,2112.4,4.983
13.2467338 39.5221698 0.0 2200.0,13.2467338,39.5221698,0,2200,6,1,13.2410862 39.5203963 2079.6 4.833,13.2410862,39.5203963,2079.6,4.833
13.2411617 39.5204783 2115.0 2307.109,13.2411617,39.5204783,2115,2307.109,6,1,13.2411345 39.5204232 2100.8 4.866,13.2411345,39.5204232,2100.8,4.866
13.2374296 39.515058 0.0 2500.0,13.2374296,39.515058,0,2500,6,1,13.2412352 39.5204422 2107.9 5.0,13.2412352,39.5204422,2107.9,5
13.2467338 39.5221698 0.0 2200.0,13.2467338,39.5221698,0,2200,6,1,13.2412118 39.5203149 2093.6 4.21,13.2412118,39.5203149,2093.6,4.21
13.2374296 39.515058 0.0 2500.0,13.2374296,39.515058,0,2500,6,1,13.24117 39.520445 2067.3 4.96,13.24117,39.520445,2067.3,4.96
13.24117 39.520445 2067.3 276.103,13.24117,39.520445,2067.3,276.103,6,1,13.2412235 39.5202875 2093.8 4.914,13.2412235,39.5202875,2093.8,4.914
13.24123 39.52029 2094.8 502.135,13.24123,39.52029,2094.8,502.135,6,1,13.2412503 39.5205163 2098.3 4.9,13.2412503,39.5205163,2098.3,4.9
13.2147321 39.5166744 0.0 4000.0,13.2147321,39.5166744,0,4000,6,1,13.2412695 39.520278 2130.7 4.7,13.2412695,39.520278,2130.7,4.7
13.2467338 39.5221698 0.0 2200.0,13.2467338,39.5221698,0,2200,6,1,13.2412364 39.5204268 2101.4 4.8,13.2412364,39.5204268,2101.4,4.8
13.2467338 39.5221698 2101.4 2200.0,13.2467338,39.5221698,2101.4,2200,6,1,13.2412226 39.5204741 2092.7 2.45,13.2412226,39.5204741,2092.7,2.45
13.2411602 39.5202489 2097.0 4.52,13.2411602,39.5202489,2097,4.52,6,1,13.2411813 39.5204011 2096.8 3.014,13.2411813,39.5204011,2096.8,3.014
13.2111364 39.5169977 0.0 3599.999,13.2111364,39.5169977,0,3599.999,6,1,13.2412107 39.5203189 2079.5 5.0,13.2412107,39.5203189,2079.5,5
12.7975683 39.6458487 0.0 300.0,12.7975683,39.6458487,0,300,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7975683 39.6458487 0.0 300.0,12.7975683,39.6458487,0,300,6,3,12.7975683 39.6458487 0.0 300.0,12.7975683,39.6458487,0,300
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7975683 39.6458487 0.0 300.0,12.7975683,39.6458487,0,300
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
14.0395997 39.0630983 0.0 500.0,14.0395997,39.0630983,0,500,6,6,14.0393401 39.0647951 1972.5 5.0,14.0393401,39.0647951,1972.5,5
14.0372982 39.0673311 0.0 300.0,14.0372982,39.0673311,0,300,6,6,14.0393232 39.0647918 1959.1 4.923,14.0393232,39.0647918,1959.1,4.923
14.0395997 39.0630983 1835.3 500.0,14.0395997,39.0630983,1835.3,500,6,6,14.0385127 39.0658969 1969.7 4.966,14.0385127,39.0658969,1969.7,4.966
14.0390867 39.064815 1835.3 12.7,14.0390867,39.064815,1835.3,12.7,6,6,14.0385291 39.0659323 1969.1 4.18,14.0385291,39.0659323,1969.1,4.18
,,,,,6,6,14.0385716 39.0659367 1968.0 4.6,14.0385716,39.0659367,1968,4.6
,,,,,6,6,14.0388368 39.0663277 1976.1 4.466,14.0388368,39.0663277,1976.1,4.466
,,,,,6,6,14.038421 39.0706477 1996.9000244140625 4.8,14.038421,39.0706477,1996.900024,4.8
,,,,,6,6,14.0390533 39.0664918 1965.6 4.88,14.0390533,39.0664918,1965.6,4.88
